IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
192.168.100.31,,80,tcp,0.0,Log,80,"Mitigation","robot.txt / robots.txt exists on the Web Server (HTTP)","Web Servers can use a file called /robot(s).txt to ask search engines
  to ignore certain files and directories. By nature this file can not be used to protect private files
  from public read access.","The file 'http://192.168.100.31/robots.txt' contains the following:

#
# robots.txt
#
# This file is to prevent the crawling and indexing of certain parts
# of your site by web crawlers and spiders run by sites like Yahoo!
# and Google. By telling these ""robots"" where not to go on your site,
# you save bandwidth and server resources.
#
# This file will be ignored unless it is at the root of your host:
# Used:    http://example.com/robots.txt
# Ignored: http://example.com/site/robots.txt
#
# For more information about the robots.txt standard, see:
# http://www.robotstxt.org/wc/robots.html
#
# For syntax checking, see:
# http://www.sxw.org.uk/computing/robots/check.html

User-agent: *
Crawl-delay: 10
# Directories
Disallow: /includes/
Disallow: /misc/
Disallow: /modules/
Disallow: /profiles/
Disallow: /scripts/
Disallow: /themes/
# Files
Disallow: /CHANGELOG.txt
Disallow: /cron.php
Disallow: /INSTALL.mysql.txt
Disallow: /INSTALL.pgsql.txt
Disallow: /INSTALL.sqlite.txt
Disallow: /install.php
Disallow: /INSTALL.txt
Disallow: /LICENSE.txt
Disallow: /MAINTAINERS.txt
Disallow: /update.php
Disallow: /UPGRADE.txt
Disallow: /xmlrpc.php
# Paths (clean URLs)
Disallow: /admin/
Disallow: /comment/reply/
Disallow: /filter/tips/
Disallow: /node/add/
Disallow: /search/
Disallow: /user/register/
Disallow: /user/password/
Disallow: /user/login/
Disallow: /user/logout/
# Paths (no clean URLs)
Disallow: /?q=admin/
Disallow: /?q=comment/reply/
Disallow: /?q=filter/tips/
Disallow: /?q=node/add/
Disallow: /?q=search/
Disallow: /?q=user/password/
Disallow: /?q=user/register/
Disallow: /?q=user/login/
Disallow: /?q=user/logout/
",1.3.6.1.4.1.25623.1.0.10302,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,b3c9454e-ca37-43a0-8e21-8d6b5a94322b,"","Review the content of the /robot(s).txt file and consider removing the
  files from the server or protect them in other ways in case you actually intended non-public availability.","","Any serious web search engine will honor the /robot(s).txt file
  and not scan the files and directories listed there.

  Any entries listed in this file are not even hidden anymore.","
Details:
robot.txt / robots.txt exists on the Web Server (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.10302)
Version used: 2024-02-26T14:36:40Z
","","","",""
192.168.100.31,,111,tcp,0.0,Log,80,"","RPC Portmapper Service Detection (TCP)","TCP based detection of a RPC portmapper service.","Detected RPC Portmapper

Location:      111/tcp
CPE:           cpe:/a:portmap:portmap

Extra information:
Possible known aliases / names for this product are 'port mapper', 'rpc.portmap', 'portmap' or 'rpcbind'
",1.3.6.1.4.1.25623.1.0.108090,"CVE-1999-0632",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,dada6cf1-e567-4107-896d-3046710cd353,"","","","The RPC portmapper service is an unsecured protocol for Internet
  facing systems and should only be used on a trusted network segment, otherwise disabled. The
  software should be patched and configured properly.","
Details:
RPC Portmapper Service Detection (TCP)
(OID: 1.3.6.1.4.1.25623.1.0.108090)
Version used: 2023-09-12T05:05:19Z
","","","",""
192.168.100.28,,111,tcp,0.0,Log,80,"","RPC Portmapper Service Detection (TCP)","TCP based detection of a RPC portmapper service.","Detected RPC Portmapper

Location:      111/tcp
CPE:           cpe:/a:portmap:portmap

Extra information:
Possible known aliases / names for this product are 'port mapper', 'rpc.portmap', 'portmap' or 'rpcbind'
",1.3.6.1.4.1.25623.1.0.108090,"CVE-1999-0632",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,b30baac8-efda-4585-b3b7-186dd1314dd4,"","","","The RPC portmapper service is an unsecured protocol for Internet
  facing systems and should only be used on a trusted network segment, otherwise disabled. The
  software should be patched and configured properly.","
Details:
RPC Portmapper Service Detection (TCP)
(OID: 1.3.6.1.4.1.25623.1.0.108090)
Version used: 2023-09-12T05:05:19Z
","","","",""
192.168.100.6,,111,tcp,0.0,Log,80,"","RPC Portmapper Service Detection (TCP)","TCP based detection of a RPC portmapper service.","Detected RPC Portmapper

Location:      111/tcp
CPE:           cpe:/a:portmap:portmap

Extra information:
Possible known aliases / names for this product are 'port mapper', 'rpc.portmap', 'portmap' or 'rpcbind'
",1.3.6.1.4.1.25623.1.0.108090,"CVE-1999-0632",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,50d523b2-21e9-40ca-b3b6-5e6d52514288,"","","","The RPC portmapper service is an unsecured protocol for Internet
  facing systems and should only be used on a trusted network segment, otherwise disabled. The
  software should be patched and configured properly.","
Details:
RPC Portmapper Service Detection (TCP)
(OID: 1.3.6.1.4.1.25623.1.0.108090)
Version used: 2023-09-12T05:05:19Z
","","","",""
192.168.100.6,,514,tcp,0.0,Log,80,"","rsh Service Detection","Checks if the remote host is running a rsh service.

  Note: The reporting takes place in a separate VT 'rsh Unencrypted Cleartext Login'
  (OID: 1.3.6.1.4.1.25623.1.0.100080).","A rsh service is running at this port.
",1.3.6.1.4.1.25623.1.0.108478,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,59c3333f-145e-4f56-89e0-44128f62f59d,"","","","","
Details:
rsh Service Detection
(OID: 1.3.6.1.4.1.25623.1.0.108478)
Version used: 2024-06-26T05:05:39Z
","","","",""
192.168.100.28,,514,tcp,0.0,Log,80,"","rsh Service Detection","Checks if the remote host is running a rsh service.

  Note: The reporting takes place in a separate VT 'rsh Unencrypted Cleartext Login'
  (OID: 1.3.6.1.4.1.25623.1.0.100080).","A rsh service is running at this port.
",1.3.6.1.4.1.25623.1.0.108478,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,9e66a638-ba86-4978-9bc6-66539fe34816,"","","","","
Details:
rsh Service Detection
(OID: 1.3.6.1.4.1.25623.1.0.108478)
Version used: 2024-06-26T05:05:39Z
","","","",""
192.168.100.6,,514,tcp,7.5,High,80,"Mitigation","rsh Unencrypted Cleartext Login","This remote host is running a rsh service.","The rsh service is misconfigured so it is allowing connections without a password or with default root:root credentials.
",1.3.6.1.4.1.25623.1.0.100080,"CVE-1999-0651",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,4bc1e853-f3d1-4599-8ea6-314f374f2ffa,"","Disable the rsh service and use alternatives like SSH
  instead.","","rsh (remote shell) is a command line computer program which can
  execute shell commands as another user, and on another computer across a computer network.

  Remark: NIST don't see 'configuration issues' as software flaws so the referenced CVE has a
  severity of 0.0. The severity of this VT has been raised by Greenbone to still report a
  configuration issue on the target.","
Details:
rsh Unencrypted Cleartext Login
(OID: 1.3.6.1.4.1.25623.1.0.100080)
Version used: 2021-10-20T09:03:29Z
","","","",""
192.168.100.28,,514,tcp,7.5,High,80,"Mitigation","rsh Unencrypted Cleartext Login","This remote host is running a rsh service.","The rsh service is misconfigured so it is allowing connections without a password or with default root:root credentials.
",1.3.6.1.4.1.25623.1.0.100080,"CVE-1999-0651",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,0860bb82-5ba0-425c-822b-ece1912d361f,"","Disable the rsh service and use alternatives like SSH
  instead.","","rsh (remote shell) is a command line computer program which can
  execute shell commands as another user, and on another computer across a computer network.

  Remark: NIST don't see 'configuration issues' as software flaws so the referenced CVE has a
  severity of 0.0. The severity of this VT has been raised by Greenbone to still report a
  configuration issue on the target.","
Details:
rsh Unencrypted Cleartext Login
(OID: 1.3.6.1.4.1.25623.1.0.100080)
Version used: 2021-10-20T09:03:29Z
","","","",""
192.168.100.6,,445,tcp,6.0,Medium,99,"VendorFix","Samba MS-RPC Remote Shell Command Execution Vulnerability - Active Check","Samba is prone to a vulnerability that allows attackers to
  execute arbitrary shell commands because the software fails to sanitize user-supplied input.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.108011,"CVE-2007-2447",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,2f5d6b79-5d31-4e7d-ac66-ed5e40594a13,"An attacker may leverage this issue to execute arbitrary shell
  commands on an affected system with the privileges of the application.","Updates are available. Please see the referenced vendor advisory.","This issue affects Samba 3.0.0 through 3.0.25rc3.","","Send a crafted command to the samba server and check for a
  remote command execution.
Details:
Samba MS-RPC Remote Shell Command Execution Vulnerability - Active Check
(OID: 1.3.6.1.4.1.25623.1.0.108011)
Version used: 2023-07-20T05:05:17Z
","Product: cpe:/a:samba:samba:3.0.20
Method: SMB NativeLanMan
(OID: 1.3.6.1.4.1.25623.1.0.102011)
","","",""
192.168.100.28,,445,tcp,6.0,Medium,99,"VendorFix","Samba MS-RPC Remote Shell Command Execution Vulnerability - Active Check","Samba is prone to a vulnerability that allows attackers to
  execute arbitrary shell commands because the software fails to sanitize user-supplied input.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.108011,"CVE-2007-2447",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,e44839d9-7faa-4d03-8450-f4fc8c284520,"An attacker may leverage this issue to execute arbitrary shell
  commands on an affected system with the privileges of the application.","Updates are available. Please see the referenced vendor advisory.","This issue affects Samba 3.0.0 through 3.0.25rc3.","","Send a crafted command to the samba server and check for a
  remote command execution.
Details:
Samba MS-RPC Remote Shell Command Execution Vulnerability - Active Check
(OID: 1.3.6.1.4.1.25623.1.0.108011)
Version used: 2023-07-20T05:05:17Z
","Product: cpe:/a:samba:samba:3.0.20
Method: SMB NativeLanMan
(OID: 1.3.6.1.4.1.25623.1.0.102011)
","","",""
192.168.100.31,,80,tcp,5.0,Medium,70,"Mitigation","Sensitive File Disclosure (HTTP)","The script attempts to identify files containing sensitive data
  at the remote web server.","The following files containing sensitive information were identified:

Description:   Microsoft IIS / ASP.NET Core Module web.config file accessible. This could contain sensitive information about the structure of the application / web server and shouldn't be accessible.
Match:         <configuration>
  <system.webServer>
Used regex:    ^\s*<(configuration|system\.web(Server)?)>
Extra match 1:   </system.webServer>
</configuration>
Used regex:    ^\s*</(configuration|system\.web(Server)?)>
URL:           http://192.168.100.31/web.config
",1.3.6.1.4.1.25623.1.0.107305,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,b2a37a24-aaf6-4a4f-961e-1735e68d0cbd,"Based on the information provided in these files an attacker
  might be able to gather additional info and/or sensitive data like usernames and passwords.","The sensitive files shouldn't be accessible via a web server.
  Restrict access to it or remove it completely.","","Currently the script is checking for files like e.g.:

  - Software (Blog, CMS) configuration or log files

  - Web / application server configuration / password files (.htaccess, .htpasswd, web.config,
  web.xml, ...)

  - Cloud (e.g. AWS) configuration files

  - Files containing API keys for services / providers

  - Database backup files

  - Editor / history files

  - SSH or SSL/TLS Private Keys","Enumerate the remote web server and check if sensitive files
  are accessible.
Details:
Sensitive File Disclosure (HTTP)
(OID: 1.3.6.1.4.1.25623.1.0.107305)
Version used: 2024-06-12T05:05:44Z
","","","",""
192.168.100.28,,512,tcp,0.0,Log,80,"","Service Detection with BINARY Request","This plugin performs service detection.","A rexec service seems to be running on this port.
",1.3.6.1.4.1.25623.1.0.108204,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,bfa252ba-0b23-4851-9eee-1c78a587439f,"","","","This plugin is a complement of the plugin 'Services' (OID:
  1.3.6.1.4.1.25623.1.0.10330). It sends a 'BINARY' request to the remaining unknown services and
  tries to identify them.","
Details:
Service Detection with 'BINARY' Request
(OID: 1.3.6.1.4.1.25623.1.0.108204)
Version used: 2023-06-14T05:05:19Z
","","","",""
192.168.100.28,,513,tcp,0.0,Log,80,"","Service Detection with BINARY Request","This plugin performs service detection.","A rlogin service seems to be running on this port.
",1.3.6.1.4.1.25623.1.0.108204,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,2fa9b187-b3ff-4333-b541-5a59b15a02e2,"","","","This plugin is a complement of the plugin 'Services' (OID:
  1.3.6.1.4.1.25623.1.0.10330). It sends a 'BINARY' request to the remaining unknown services and
  tries to identify them.","
Details:
Service Detection with 'BINARY' Request
(OID: 1.3.6.1.4.1.25623.1.0.108204)
Version used: 2023-06-14T05:05:19Z
","","","",""
192.168.100.6,,512,tcp,0.0,Log,80,"","Service Detection with BINARY Request","This plugin performs service detection.","A rexec service seems to be running on this port.
",1.3.6.1.4.1.25623.1.0.108204,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,d116fec8-24ec-4041-a0c3-e130928b2887,"","","","This plugin is a complement of the plugin 'Services' (OID:
  1.3.6.1.4.1.25623.1.0.10330). It sends a 'BINARY' request to the remaining unknown services and
  tries to identify them.","
Details:
Service Detection with 'BINARY' Request
(OID: 1.3.6.1.4.1.25623.1.0.108204)
Version used: 2023-06-14T05:05:19Z
","","","",""
192.168.100.6,,1524,tcp,0.0,Log,80,"","Service Detection with GET Request","This plugin performs service detection.","A root shell of Metasploitable seems to be running on this port.
",1.3.6.1.4.1.25623.1.0.17975,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,1c6d1d26-554d-4be6-8207-16d64de4debe,"","","","This plugin is a complement of the plugin 'Services' (OID:
  1.3.6.1.4.1.25623.1.0.10330). It sends a HTTP 'GET' request to the remaining unknown services and
  tries to identify them.","
Details:
Service Detection with 'GET' Request
(OID: 1.3.6.1.4.1.25623.1.0.17975)
Version used: 2024-06-26T05:05:39Z
","","","",""
192.168.100.6,,8787,tcp,0.0,Log,80,"","Service Detection with GET Request","This plugin performs service detection.","A Distributed Ruby (dRuby/DRb) service seems to be running on this port.
",1.3.6.1.4.1.25623.1.0.17975,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,d67da4fc-bf36-4bc0-a855-f30ef323ff06,"","","","This plugin is a complement of the plugin 'Services' (OID:
  1.3.6.1.4.1.25623.1.0.10330). It sends a HTTP 'GET' request to the remaining unknown services and
  tries to identify them.","
Details:
Service Detection with 'GET' Request
(OID: 1.3.6.1.4.1.25623.1.0.17975)
Version used: 2024-06-26T05:05:39Z
","","","",""
192.168.100.6,,6697,tcp,0.0,Log,80,"","Service Detection with GET Request","This plugin performs service detection.","An IRC server seems to be running on this port.
",1.3.6.1.4.1.25623.1.0.17975,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,94a6d14a-99f7-4925-a60e-02298dc1b0bd,"","","","This plugin is a complement of the plugin 'Services' (OID:
  1.3.6.1.4.1.25623.1.0.10330). It sends a HTTP 'GET' request to the remaining unknown services and
  tries to identify them.","
Details:
Service Detection with 'GET' Request
(OID: 1.3.6.1.4.1.25623.1.0.17975)
Version used: 2024-06-26T05:05:39Z
","","","",""
192.168.100.28,,8787,tcp,0.0,Log,80,"","Service Detection with GET Request","This plugin performs service detection.","A Distributed Ruby (dRuby/DRb) service seems to be running on this port.
",1.3.6.1.4.1.25623.1.0.17975,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,a3561ff8-498f-4207-9836-b7e0ec2c27d2,"","","","This plugin is a complement of the plugin 'Services' (OID:
  1.3.6.1.4.1.25623.1.0.10330). It sends a HTTP 'GET' request to the remaining unknown services and
  tries to identify them.","
Details:
Service Detection with 'GET' Request
(OID: 1.3.6.1.4.1.25623.1.0.17975)
Version used: 2024-06-26T05:05:39Z
","","","",""
192.168.100.28,,1524,tcp,0.0,Log,80,"","Service Detection with GET Request","This plugin performs service detection.","A root shell of Metasploitable seems to be running on this port.
",1.3.6.1.4.1.25623.1.0.17975,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,e5de0dd2-c2da-42a4-8627-4d7ef8eda6f9,"","","","This plugin is a complement of the plugin 'Services' (OID:
  1.3.6.1.4.1.25623.1.0.10330). It sends a HTTP 'GET' request to the remaining unknown services and
  tries to identify them.","
Details:
Service Detection with 'GET' Request
(OID: 1.3.6.1.4.1.25623.1.0.17975)
Version used: 2024-06-26T05:05:39Z
","","","",""
192.168.100.28,,6697,tcp,0.0,Log,80,"","Service Detection with GET Request","This plugin performs service detection.","An IRC server seems to be running on this port.
",1.3.6.1.4.1.25623.1.0.17975,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,bca291eb-e977-4051-a4ad-9c558c1e7091,"","","","This plugin is a complement of the plugin 'Services' (OID:
  1.3.6.1.4.1.25623.1.0.10330). It sends a HTTP 'GET' request to the remaining unknown services and
  tries to identify them.","
Details:
Service Detection with 'GET' Request
(OID: 1.3.6.1.4.1.25623.1.0.17975)
Version used: 2024-06-26T05:05:39Z
","","","",""
192.168.100.6,,80,tcp,0.0,Log,80,"","Services","This plugin performs service detection.","A web server is running on this port
",1.3.6.1.4.1.25623.1.0.10330,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,809bf633-980f-48d7-936c-90cd147db108,"","","","This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines.","
Details:
Services
(OID: 1.3.6.1.4.1.25623.1.0.10330)
Version used: 2023-06-14T05:05:19Z
","","","",""
192.168.100.6,,22,tcp,0.0,Log,80,"","Services","This plugin performs service detection.","An ssh server is running on this port
",1.3.6.1.4.1.25623.1.0.10330,"",89757f08-dfa0-448c-a3c4-f3708aeaa451,"dasssd",2024-08-28T11:17:47Z,be8c7b95-812f-4744-ba5c-a8a5d04bde63,"","","","This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines.","
Details:
Services
(OID: 1.3.6.1.4.1.25623.1.0.10330)
Version used: 2023-06-14T05:05:19Z
","","","",""
