IP,Hostname,Port,Port Protocol,CVSS,Severity,QoD,Solution Type,NVT Name,Summary,Specific Result,NVT OID,CVEs,Task ID,Task Name,Timestamp,Result ID,Impact,Solution,Affected Software/OS,Vulnerability Insight,Vulnerability Detection Method,Product Detection Result,BIDs,CERTs,Other References
192.168.100.28,,80,tcp,10.0,High,80,"VendorFix","TWiki XSS and Command Execution Vulnerabilities","TWiki is prone to Cross-Site Scripting (XSS) and Command Execution Vulnerabilities.","Installed version: 01.Feb.2003
Fixed version:     4.2.4

",1.3.6.1.4.1.25623.1.0.800320,"CVE-2008-5304,CVE-2008-5305",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,ad2bda18-18a9-4b3e-9c8a-b97a1d5eba65,"Successful exploitation could allow execution of arbitrary script code or
  commands. This could let attackers steal cookie-based authentication credentials or compromise the affected
  application.","Upgrade to version 4.2.4 or later.","TWiki, TWiki version prior to 4.2.4.","The flaws are due to:

  - %URLPARAM{}% variable is not properly sanitized which lets attackers
    conduct cross-site scripting attack.

  - %SEARCH{}% variable is not properly sanitised before being used in an
    eval() call which lets the attackers execute perl code through eval
    injection attack.","
Details:
TWiki XSS and Command Execution Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.800320)
Version used: 2024-03-01T14:37:10Z
","","","",""
192.168.100.6,,80,tcp,10.0,High,80,"VendorFix","TWiki XSS and Command Execution Vulnerabilities","TWiki is prone to Cross-Site Scripting (XSS) and Command Execution Vulnerabilities.","Installed version: 01.Feb.2003
Fixed version:     4.2.4

",1.3.6.1.4.1.25623.1.0.800320,"CVE-2008-5304,CVE-2008-5305",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,181b3a9a-11bb-4a02-af0d-6eac566ffbc9,"Successful exploitation could allow execution of arbitrary script code or
  commands. This could let attackers steal cookie-based authentication credentials or compromise the affected
  application.","Upgrade to version 4.2.4 or later.","TWiki, TWiki version prior to 4.2.4.","The flaws are due to:

  - %URLPARAM{}% variable is not properly sanitized which lets attackers
    conduct cross-site scripting attack.

  - %SEARCH{}% variable is not properly sanitised before being used in an
    eval() call which lets the attackers execute perl code through eval
    injection attack.","
Details:
TWiki XSS and Command Execution Vulnerabilities
(OID: 1.3.6.1.4.1.25623.1.0.800320)
Version used: 2024-03-01T14:37:10Z
","","","",""
192.168.100.6,,1099,tcp,0.0,Log,80,"","Unknown OS and Service Banner Reporting","This VT consolidates and reports the information collected by
  the following VTs:

  - Collect banner of unknown services (OID: 1.3.6.1.4.1.25623.1.0.11154)

  - Service Detection (unknown) with nmap (OID: 1.3.6.1.4.1.25623.1.0.66286)

  - Service Detection (wrapped) with nmap (OID: 1.3.6.1.4.1.25623.1.0.108525)

  - OS Detection Consolidation and Reporting (OID: 1.3.6.1.4.1.25623.1.0.105937)

  If you know any of the information reported here, please send the full output to
  the referenced community forum.","Nmap service detection (unknown) result for this port: rmiregistry

This is a guess. A confident identification of the service was not possible.

Hint: If you're running a recent nmap version try to run nmap with the following command: 'nmap -sV -Pn -p 1099 192.168.100.6' and submit a possible collected fingerprint to the nmap database.
",1.3.6.1.4.1.25623.1.0.108441,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,fd3a9690-f68c-4c6d-87f3-63121292748c,"","","","","
Details:
Unknown OS and Service Banner Reporting
(OID: 1.3.6.1.4.1.25623.1.0.108441)
Version used: 2023-06-22T10:34:15Z
","","","",""
192.168.100.6,,6697,tcp,8.1,High,80,"VendorFix","UnrealIRCd Authentication Spoofing Vulnerability","UnrealIRCd is prone to authentication spoofing vulnerability.","Installed version: 3.2.8.1
Fixed version:     3.2.10.7

",1.3.6.1.4.1.25623.1.0.809883,"CVE-2016-7144",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,98b655fc-48ca-4885-bfc7-23abf81eaf72,"Successful exploitation of this vulnerability
  will allows remote attackers to spoof certificate fingerprints and consequently
  log in as another user.","Upgrade to UnrealIRCd 3.2.10.7,
  or 4.0.6, or later.","UnrealIRCd before 3.2.10.7 and
  4.x before 4.0.6.","The flaw exists due to an error in
  the 'm_authenticate' function in 'modules/m_sasl.c' script.","Checks if a vulnerable version is present on the target host.
Details:
UnrealIRCd Authentication Spoofing Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.809883)
Version used: 2023-07-14T16:09:27Z
","Product: cpe:/a:unrealircd:unrealircd:3.2.8.1
Method: UnrealIRCd Detection
(OID: 1.3.6.1.4.1.25623.1.0.809884)
","","",""
192.168.100.28,,6697,tcp,8.1,High,80,"VendorFix","UnrealIRCd Authentication Spoofing Vulnerability","UnrealIRCd is prone to authentication spoofing vulnerability.","Installed version: 3.2.8.1
Fixed version:     3.2.10.7

",1.3.6.1.4.1.25623.1.0.809883,"CVE-2016-7144",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,45abafe4-3a54-4636-b3e8-e15e56265378,"Successful exploitation of this vulnerability
  will allows remote attackers to spoof certificate fingerprints and consequently
  log in as another user.","Upgrade to UnrealIRCd 3.2.10.7,
  or 4.0.6, or later.","UnrealIRCd before 3.2.10.7 and
  4.x before 4.0.6.","The flaw exists due to an error in
  the 'm_authenticate' function in 'modules/m_sasl.c' script.","Checks if a vulnerable version is present on the target host.
Details:
UnrealIRCd Authentication Spoofing Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.809883)
Version used: 2023-07-14T16:09:27Z
","Product: cpe:/a:unrealircd:unrealircd:3.2.8.1
Method: UnrealIRCd Detection
(OID: 1.3.6.1.4.1.25623.1.0.809884)
","","",""
192.168.100.6,,6697,tcp,7.5,High,70,"VendorFix","UnrealIRCd Backdoor","Detection of backdoor in UnrealIRCd.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.80111,"CVE-2010-2075",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,126bc031-e892-4111-a16e-e4ce80e9adb1,"","Install latest version of unrealircd and check signatures of
  software you're installing.","The issue affects Unreal 3.2.8.1 for Linux. Reportedly package
  Unreal3.2.8.1.tar.gz downloaded in November 2009 and later is affected. The MD5 sum of the
  affected file is 752e46f2d873c1679fa99de3f52a274d. Files with MD5 sum of
  7b741e94e867c0a7370553fd01506c66 are not affected.","Remote attackers can exploit this issue to execute arbitrary
  system commands within the context of the affected application.","
Details:
UnrealIRCd Backdoor
(OID: 1.3.6.1.4.1.25623.1.0.80111)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.28,,6697,tcp,7.5,High,70,"VendorFix","UnrealIRCd Backdoor","Detection of backdoor in UnrealIRCd.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.80111,"CVE-2010-2075",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,1be40360-a973-4d08-b2fe-e44d7b201301,"","Install latest version of unrealircd and check signatures of
  software you're installing.","The issue affects Unreal 3.2.8.1 for Linux. Reportedly package
  Unreal3.2.8.1.tar.gz downloaded in November 2009 and later is affected. The MD5 sum of the
  affected file is 752e46f2d873c1679fa99de3f52a274d. Files with MD5 sum of
  7b741e94e867c0a7370553fd01506c66 are not affected.","Remote attackers can exploit this issue to execute arbitrary
  system commands within the context of the affected application.","
Details:
UnrealIRCd Backdoor
(OID: 1.3.6.1.4.1.25623.1.0.80111)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.6,,6697,tcp,0.0,Log,80,"","UnrealIRCd Detection","Detection of UnrealIRCd Daemon. This script
  sends a request to the server and gets the version from the response.","Detected UnrealIRCd

Version:       3.2.8.1
Location:      6697/tcp
CPE:           cpe:/a:unrealircd:unrealircd:3.2.8.1

Concluded from version/product identification result:
Unreal3.2.8.1
",1.3.6.1.4.1.25623.1.0.809884,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,4aeda322-66e1-4dc5-af4e-71dbe4ead2a0,"","","","","
Details:
UnrealIRCd Detection
(OID: 1.3.6.1.4.1.25623.1.0.809884)
Version used: 2022-06-01T21:00:42Z
","","","",""
192.168.100.28,,6697,tcp,0.0,Log,80,"","UnrealIRCd Detection","Detection of UnrealIRCd Daemon. This script
  sends a request to the server and gets the version from the response.","Detected UnrealIRCd

Version:       3.2.8.1
Location:      6697/tcp
CPE:           cpe:/a:unrealircd:unrealircd:3.2.8.1

Concluded from version/product identification result:
Unreal3.2.8.1
",1.3.6.1.4.1.25623.1.0.809884,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,a712e7d1-4b3b-47a0-acb6-05898a1fd292,"","","","","
Details:
UnrealIRCd Detection
(OID: 1.3.6.1.4.1.25623.1.0.809884)
Version used: 2022-06-01T21:00:42Z
","","","",""
192.168.100.28,,5900,tcp,9.0,High,95,"Mitigation","VNC Brute Force Login","Try to log in with given passwords via VNC protocol.","It was possible to connect to the VNC server with the password: password
",1.3.6.1.4.1.25623.1.0.106056,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,33fd2170-4981-4b0e-a34a-0cd014e7f463,"","Change the password to something hard to guess or enable
  password protection at all.","","This script tries to authenticate to a VNC server with the
  passwords set in the password preference. It will also test and report if no authentication /
  password is required at all.

  Note: Some VNC servers have a blacklisting scheme that blocks IP addresses after five unsuccessful
  connection attempts for a period of time. The script will abort the brute force attack if it
  encounters that it gets blocked.

  Note as well that passwords can be max. 8 characters long.","
Details:
VNC Brute Force Login
(OID: 1.3.6.1.4.1.25623.1.0.106056)
Version used: 2021-07-23T07:56:26Z
","","","",""
192.168.100.6,,5900,tcp,9.0,High,95,"Mitigation","VNC Brute Force Login","Try to log in with given passwords via VNC protocol.","It was possible to connect to the VNC server with the password: password
",1.3.6.1.4.1.25623.1.0.106056,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,c3d2d0e0-eb20-4137-8dd1-9eaaf350eb27,"","Change the password to something hard to guess or enable
  password protection at all.","","This script tries to authenticate to a VNC server with the
  passwords set in the password preference. It will also test and report if no authentication /
  password is required at all.

  Note: Some VNC servers have a blacklisting scheme that blocks IP addresses after five unsuccessful
  connection attempts for a period of time. The script will abort the brute force attack if it
  encounters that it gets blocked.

  Note as well that passwords can be max. 8 characters long.","
Details:
VNC Brute Force Login
(OID: 1.3.6.1.4.1.25623.1.0.106056)
Version used: 2021-07-23T07:56:26Z
","","","",""
192.168.100.6,,5900,tcp,0.0,Log,80,"","VNC Server and Protocol Version Detection","The remote host is running a remote display software (VNC)
  which permits a console to be displayed remotely.

  This allows authenticated users of the remote host to take its
  control remotely.","A VNC server seems to be running on this port.

The version of the VNC protocol is : RFB 003.003

",1.3.6.1.4.1.25623.1.0.10342,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,ae422684-7788-4697-8037-454ec9737016,"","Make sure the use of this software is done in accordance with your
  corporate security policy, filter incoming traffic to this port.","","","
Details:
VNC Server and Protocol Version Detection
(OID: 1.3.6.1.4.1.25623.1.0.10342)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.28,,5900,tcp,0.0,Log,80,"","VNC Server and Protocol Version Detection","The remote host is running a remote display software (VNC)
  which permits a console to be displayed remotely.

  This allows authenticated users of the remote host to take its
  control remotely.","A VNC server seems to be running on this port.

The version of the VNC protocol is : RFB 003.003

",1.3.6.1.4.1.25623.1.0.10342,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,1cf442cb-1e4a-40da-bcb1-ead7528c2617,"","Make sure the use of this software is done in accordance with your
  corporate security policy, filter incoming traffic to this port.","","","
Details:
VNC Server and Protocol Version Detection
(OID: 1.3.6.1.4.1.25623.1.0.10342)
Version used: 2023-08-01T13:29:10Z
","","","",""
192.168.100.28,,5900,tcp,4.8,Medium,70,"Mitigation","VNC Server Unencrypted Data Transmission","The remote host is running a VNC server providing one or more insecure or
  cryptographically weak Security Type(s) not intended for use on untrusted networks.","The VNC server provides the following insecure or cryptographically weak Security Type(s):

2 (VNC authentication)
",1.3.6.1.4.1.25623.1.0.108529,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,edb49a7c-9ae6-4fbf-9e7d-04afffbd3a4c,"An attacker can uncover sensitive data by sniffing traffic to the
  VNC server.","Run the session over an encrypted channel provided by IPsec [RFC4301] or SSH [RFC4254].
  Some VNC server vendors are also providing more secure Security Types within their products.","","","
Details:
VNC Server Unencrypted Data Transmission
(OID: 1.3.6.1.4.1.25623.1.0.108529)
Version used: 2023-07-12T05:05:04Z
","","","",""
192.168.100.6,,5900,tcp,4.8,Medium,70,"Mitigation","VNC Server Unencrypted Data Transmission","The remote host is running a VNC server providing one or more insecure or
  cryptographically weak Security Type(s) not intended for use on untrusted networks.","The VNC server provides the following insecure or cryptographically weak Security Type(s):

2 (VNC authentication)
",1.3.6.1.4.1.25623.1.0.108529,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,99a06d00-7e32-4477-9a03-2f9369a06b34,"An attacker can uncover sensitive data by sniffing traffic to the
  VNC server.","Run the session over an encrypted channel provided by IPsec [RFC4301] or SSH [RFC4254].
  Some VNC server vendors are also providing more secure Security Types within their products.","","","
Details:
VNC Server Unencrypted Data Transmission
(OID: 1.3.6.1.4.1.25623.1.0.108529)
Version used: 2023-07-12T05:05:04Z
","","","",""
192.168.100.28,,5900,tcp,0.0,Log,95,"","VNC Supported security types Detection (Remote)","This script checks the remote VNC protocol version
  and the available 'security types'.","The remote VNC server chose security type #2 (VNC authentication)
",1.3.6.1.4.1.25623.1.0.19288,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,a6011196-84f4-4119-9643-a8ccd1fb15bd,"","","","","
Details:
VNC Supported 'security types' Detection (Remote)
(OID: 1.3.6.1.4.1.25623.1.0.19288)
Version used: 2023-07-12T05:05:05Z
","","","",""
192.168.100.6,,5900,tcp,0.0,Log,95,"","VNC Supported security types Detection (Remote)","This script checks the remote VNC protocol version
  and the available 'security types'.","The remote VNC server chose security type #2 (VNC authentication)
",1.3.6.1.4.1.25623.1.0.19288,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,445ce4a0-e7d7-4e49-8f44-f2547e9a85b6,"","","","","
Details:
VNC Supported 'security types' Detection (Remote)
(OID: 1.3.6.1.4.1.25623.1.0.19288)
Version used: 2023-07-12T05:05:05Z
","","","",""
192.168.100.6,,6200,tcp,9.8,High,99,"VendorFix","vsftpd Compromised Source Packages Backdoor Vulnerability","vsftpd is prone to a backdoor vulnerability.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.103185,"CVE-2011-2523",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,80a86456-f690-4d1f-acaf-c723147c21e9,"Attackers can exploit this issue to execute arbitrary commands in
  the context of the application. Successful attacks will compromise the affected application.","The repaired package can be downloaded from the referenced
  vendor homepage. Please validate the package with its signature.","The vsftpd 2.3.4 source package downloaded between 20110630 and
  20110703 is affected.","The tainted source package contains a backdoor which opens a
  shell on port 6200/tcp.","
Details:
vsftpd Compromised Source Packages Backdoor Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.103185)
Version used: 2023-12-07T05:05:41Z
","","","",""
192.168.100.28,,21,tcp,9.8,High,99,"VendorFix","vsftpd Compromised Source Packages Backdoor Vulnerability","vsftpd is prone to a backdoor vulnerability.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.103185,"CVE-2011-2523",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,7973d2c3-6001-41d3-b4e0-dab89e50e180,"Attackers can exploit this issue to execute arbitrary commands in
  the context of the application. Successful attacks will compromise the affected application.","The repaired package can be downloaded from the referenced
  vendor homepage. Please validate the package with its signature.","The vsftpd 2.3.4 source package downloaded between 20110630 and
  20110703 is affected.","The tainted source package contains a backdoor which opens a
  shell on port 6200/tcp.","
Details:
vsftpd Compromised Source Packages Backdoor Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.103185)
Version used: 2023-12-07T05:05:41Z
","Product: cpe:/a:beasts:vsftpd:2.3.4
Method: vsFTPd FTP Server Detection
(OID: 1.3.6.1.4.1.25623.1.0.111050)
","","",""
192.168.100.28,,6200,tcp,9.8,High,99,"VendorFix","vsftpd Compromised Source Packages Backdoor Vulnerability","vsftpd is prone to a backdoor vulnerability.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.103185,"CVE-2011-2523",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,5bad6776-e161-4f2e-9d8f-236ef1053c6b,"Attackers can exploit this issue to execute arbitrary commands in
  the context of the application. Successful attacks will compromise the affected application.","The repaired package can be downloaded from the referenced
  vendor homepage. Please validate the package with its signature.","The vsftpd 2.3.4 source package downloaded between 20110630 and
  20110703 is affected.","The tainted source package contains a backdoor which opens a
  shell on port 6200/tcp.","
Details:
vsftpd Compromised Source Packages Backdoor Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.103185)
Version used: 2023-12-07T05:05:41Z
","","","",""
192.168.100.6,,21,tcp,9.8,High,99,"VendorFix","vsftpd Compromised Source Packages Backdoor Vulnerability","vsftpd is prone to a backdoor vulnerability.","Vulnerability was detected according to the Vulnerability Detection Method.",1.3.6.1.4.1.25623.1.0.103185,"CVE-2011-2523",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,1fbce3a7-08cb-4994-a7c6-35ec2da40d95,"Attackers can exploit this issue to execute arbitrary commands in
  the context of the application. Successful attacks will compromise the affected application.","The repaired package can be downloaded from the referenced
  vendor homepage. Please validate the package with its signature.","The vsftpd 2.3.4 source package downloaded between 20110630 and
  20110703 is affected.","The tainted source package contains a backdoor which opens a
  shell on port 6200/tcp.","
Details:
vsftpd Compromised Source Packages Backdoor Vulnerability
(OID: 1.3.6.1.4.1.25623.1.0.103185)
Version used: 2023-12-07T05:05:41Z
","Product: cpe:/a:beasts:vsftpd:2.3.4
Method: vsFTPd FTP Server Detection
(OID: 1.3.6.1.4.1.25623.1.0.111050)
","","",""
192.168.100.6,,21,tcp,0.0,Log,80,"","vsFTPd FTP Server Detection","The script is grabbing the
  banner of a FTP server and attempts to identify a vsFTPd FTP Server
  and its version from the reply.","Detected vsFTPd

Version:       2.3.4
Location:      21/tcp
CPE:           cpe:/a:beasts:vsftpd:2.3.4

Concluded from version/product identification result:
220 (vsFTPd 2.3.4)
",1.3.6.1.4.1.25623.1.0.111050,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,3b473e92-0bf5-4fc7-b910-8d49113920dd,"","","","","
Details:
vsFTPd FTP Server Detection
(OID: 1.3.6.1.4.1.25623.1.0.111050)
Version used: 2023-07-26T05:05:09Z
","","","",""
192.168.100.28,,21,tcp,0.0,Log,80,"","vsFTPd FTP Server Detection","The script is grabbing the
  banner of a FTP server and attempts to identify a vsFTPd FTP Server
  and its version from the reply.","Detected vsFTPd

Version:       2.3.4
Location:      21/tcp
CPE:           cpe:/a:beasts:vsftpd:2.3.4

Concluded from version/product identification result:
220 (vsFTPd 2.3.4)
",1.3.6.1.4.1.25623.1.0.111050,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,381730d4-83d8-4628-8cf1-72569a6cf426,"","","","","
Details:
vsFTPd FTP Server Detection
(OID: 1.3.6.1.4.1.25623.1.0.111050)
Version used: 2023-07-26T05:05:09Z
","","","",""
192.168.100.28,,22,tcp,4.3,Medium,80,"Mitigation","Weak Encryption Algorithm(s) Supported (SSH)","The remote SSH server is configured to allow / support weak
  encryption algorithm(s).","The remote SSH server supports the following weak client-to-server encryption algorithm(s):

3des-cbc
aes128-cbc
aes192-cbc
aes256-cbc
arcfour
arcfour128
arcfour256
blowfish-cbc
cast128-cbc
rijndael-cbc@lysator.liu.se


The remote SSH server supports the following weak server-to-client encryption algorithm(s):

3des-cbc
aes128-cbc
aes192-cbc
aes256-cbc
arcfour
arcfour128
arcfour256
blowfish-cbc
cast128-cbc
rijndael-cbc@lysator.liu.se
",1.3.6.1.4.1.25623.1.0.105611,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,f8a148dd-8527-4432-939b-d43fbb647b5d,"","Disable the reported weak encryption algorithm(s).","","'- The 'arcfour' cipher is the Arcfour stream cipher with 128-bit
  keys. The Arcfour cipher is believed to be compatible with the RC4 cipher [SCHNEIER]. Arcfour
  (and RC4) has problems with weak keys, and should not be used anymore.

  - The 'none' algorithm specifies that no encryption is to be done. Note that this method provides
  no confidentiality protection, and it is NOT RECOMMENDED to use it.

  - A vulnerability exists in SSH messages that employ CBC mode that may allow an attacker to
  recover plaintext from a block of ciphertext.","Checks the supported encryption algorithms (client-to-server
  and server-to-client) of the remote SSH server.

  Currently weak encryption algorithms are defined as the following:

  - Arcfour (RC4) cipher based algorithms

  - 'none' algorithm

  - CBC mode cipher based algorithms
Details:
Weak Encryption Algorithm(s) Supported (SSH)
(OID: 1.3.6.1.4.1.25623.1.0.105611)
Version used: 2024-06-14T05:05:48Z
","Product: cpe:/a:ietf:secure_shell_protocol
Method: SSH Protocol Algorithms Supported
(OID: 1.3.6.1.4.1.25623.1.0.105565)
","","",""
192.168.100.6,,22,tcp,4.3,Medium,80,"Mitigation","Weak Encryption Algorithm(s) Supported (SSH)","The remote SSH server is configured to allow / support weak
  encryption algorithm(s).","The remote SSH server supports the following weak client-to-server encryption algorithm(s):

3des-cbc
aes128-cbc
aes192-cbc
aes256-cbc
arcfour
arcfour128
arcfour256
blowfish-cbc
cast128-cbc
rijndael-cbc@lysator.liu.se


The remote SSH server supports the following weak server-to-client encryption algorithm(s):

3des-cbc
aes128-cbc
aes192-cbc
aes256-cbc
arcfour
arcfour128
arcfour256
blowfish-cbc
cast128-cbc
rijndael-cbc@lysator.liu.se
",1.3.6.1.4.1.25623.1.0.105611,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,5887cc41-e174-4925-b260-b09ffeca3afc,"","Disable the reported weak encryption algorithm(s).","","'- The 'arcfour' cipher is the Arcfour stream cipher with 128-bit
  keys. The Arcfour cipher is believed to be compatible with the RC4 cipher [SCHNEIER]. Arcfour
  (and RC4) has problems with weak keys, and should not be used anymore.

  - The 'none' algorithm specifies that no encryption is to be done. Note that this method provides
  no confidentiality protection, and it is NOT RECOMMENDED to use it.

  - A vulnerability exists in SSH messages that employ CBC mode that may allow an attacker to
  recover plaintext from a block of ciphertext.","Checks the supported encryption algorithms (client-to-server
  and server-to-client) of the remote SSH server.

  Currently weak encryption algorithms are defined as the following:

  - Arcfour (RC4) cipher based algorithms

  - 'none' algorithm

  - CBC mode cipher based algorithms
Details:
Weak Encryption Algorithm(s) Supported (SSH)
(OID: 1.3.6.1.4.1.25623.1.0.105611)
Version used: 2024-06-14T05:05:48Z
","Product: cpe:/a:ietf:secure_shell_protocol
Method: SSH Protocol Algorithms Supported
(OID: 1.3.6.1.4.1.25623.1.0.105565)
","","",""
192.168.100.6,,22,tcp,5.3,Medium,80,"Mitigation","Weak Host Key Algorithm(s) (SSH)","The remote SSH server is configured to allow / support weak host
  key algorithm(s).","The remote SSH server supports the following weak host key algorithm(s):

host key algorithm | Description
-----------------------------------------------------------------------------------------
ssh-dss            | Digital Signature Algorithm (DSA) / Digital Signature Standard (DSS)
",1.3.6.1.4.1.25623.1.0.117687,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,d58728ed-45d1-4554-91c4-7b2354cc3b2d,"","Disable the reported weak host key algorithm(s).","","","Checks the supported host key algorithms of the remote SSH
  server.

  Currently weak host key algorithms are defined as the following:

  - ssh-dss: Digital Signature Algorithm (DSA) / Digital Signature Standard (DSS)
Details:
Weak Host Key Algorithm(s) (SSH)
(OID: 1.3.6.1.4.1.25623.1.0.117687)
Version used: 2024-06-14T05:05:48Z
","Product: cpe:/a:ietf:secure_shell_protocol
Method: SSH Protocol Algorithms Supported
(OID: 1.3.6.1.4.1.25623.1.0.105565)
","","",""
192.168.100.28,,22,tcp,5.3,Medium,80,"Mitigation","Weak Host Key Algorithm(s) (SSH)","The remote SSH server is configured to allow / support weak host
  key algorithm(s).","The remote SSH server supports the following weak host key algorithm(s):

host key algorithm | Description
-----------------------------------------------------------------------------------------
ssh-dss            | Digital Signature Algorithm (DSA) / Digital Signature Standard (DSS)
",1.3.6.1.4.1.25623.1.0.117687,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,aa7dc4b4-dcab-46eb-a456-417a29689d26,"","Disable the reported weak host key algorithm(s).","","","Checks the supported host key algorithms of the remote SSH
  server.

  Currently weak host key algorithms are defined as the following:

  - ssh-dss: Digital Signature Algorithm (DSA) / Digital Signature Standard (DSS)
Details:
Weak Host Key Algorithm(s) (SSH)
(OID: 1.3.6.1.4.1.25623.1.0.117687)
Version used: 2024-06-14T05:05:48Z
","Product: cpe:/a:ietf:secure_shell_protocol
Method: SSH Protocol Algorithms Supported
(OID: 1.3.6.1.4.1.25623.1.0.105565)
","","",""
192.168.100.28,,22,tcp,5.3,Medium,80,"Mitigation","Weak Key Exchange (KEX) Algorithm(s) Supported (SSH)","The remote SSH server is configured to allow / support weak key
  exchange (KEX) algorithm(s).","The remote SSH server supports the following weak KEX algorithm(s):

KEX algorithm                      | Reason
-------------------------------------------------------------------------------------------
diffie-hellman-group-exchange-sha1 | Using SHA-1
diffie-hellman-group1-sha1         | Using Oakley Group 2 (a 1024-bit MODP group) and SHA-1
",1.3.6.1.4.1.25623.1.0.150713,"",b7022748-9b8d-4aca-a14b-0daf25bcfa29,"first",2024-08-23T10:45:59Z,ff5f0493-622e-47de-9561-10e6c333ebcd,"An attacker can quickly break individual connections.","Disable the reported weak KEX algorithm(s)

  - 1024-bit MODP group / prime KEX algorithms:

  Alternatively use elliptic-curve Diffie-Hellmann in general, e.g. Curve 25519.","","'- 1024-bit MODP group / prime KEX algorithms:

  Millions of HTTPS, SSH, and VPN servers all use the same prime numbers for Diffie-Hellman key
  exchange. Practitioners believed this was safe as long as new key exchange messages were generated
  for every connection. However, the first step in the number field sieve-the most efficient
  algorithm for breaking a Diffie-Hellman connection-is dependent only on this prime.

  A nation-state can break a 1024-bit prime.","Checks the supported KEX algorithms of the remote SSH server.

  Currently weak KEX algorithms are defined as the following:

  - non-elliptic-curve Diffie-Hellmann (DH) KEX algorithms with 1024-bit MODP group / prime

  - ephemerally generated key exchange groups uses SHA-1

  - using RSA 1024-bit modulus key
Details:
Weak Key Exchange (KEX) Algorithm(s) Supported (SSH)
(OID: 1.3.6.1.4.1.25623.1.0.150713)
Version used: 2024-06-14T05:05:48Z
","Product: cpe:/a:ietf:secure_shell_protocol
Method: SSH Protocol Algorithms Supported
(OID: 1.3.6.1.4.1.25623.1.0.105565)
","","",""
